episode,global_step,episode_reward,running_avg_reward,eval_reward,mean_energy,mean_energy_norm,mean_queue,mean_queue_ratio,mean_throughput_norm,q1_loss,actor_loss,alpha
18,20927,-67.4554472494658,-57.75872609428845,31.968792092544803,9.96234947541402,0.12452936844267536,4.300522648083624,0.016053572171813853,0.0,0.07752613240418134,0.006968362399067666,0.43608970415189574,-52.66956905963124,0.22580255384544792
19,22121,-66.24913325999945,-58.20558962932588,31.968792092544803,9.279218162141676,0.11599022702677081,4.233668341708543,0.01580400938137783,0.0,0.07384142936906767,0.006899989852562004,0.421688447534865,-51.85964616297142,0.21207153715341137
20,23314,-63.38511791826225,-58.4645660437727,-46.293353229973526,9.245631339644026,0.11557039174555,4.152556580050294,0.015501224434914558,0.0,0.07571947471360725,0.006811902623094325,0.4069010372455854,-51.0012197776437,0.19988134118558487
21,24464,-57.75816815597888,-58.43092804911585,-46.293353229973526,9.279100517019216,0.11598875646274026,4.2382608695652175,0.015821152990057794,0.0,0.07579710144927547,0.006845878468615508,0.3916581956871442,-50.141605523705564,0.1893596140326333
22,25613,-63.60391030936747,-58.66606360640001,-46.293353229973526,9.401578686923333,0.11751973358654158,4.16710182767624,0.015555520901095127,0.0,0.07470263997679145,0.0068290945977656625,0.37696337894028925,-49.261963832725776,0.1798758612549038
23,26761,-70.40438803701595,-59.176425538165915,-46.293353229973526,10.001420973438638,0.125017762167983,4.2665505226480835,0.01592675643053354,0.0,0.0749128919860629,0.0069098320569383025,0.36408081239967466,-48.36856815245515,0.17128828104091215
24,27919,-62.50144907036579,-59.314968185340916,-46.293353229973526,9.552735957184131,0.11940919946480161,4.182210708117443,0.015611921372025363,0.0,0.07714450201496847,0.006801807576909679,0.3515863625586846,-47.46043679808202,0.1634130472305192
25,29111,-60.83456254581364,-59.375751959759825,-46.293353229973526,9.132929275674147,0.1141616159459269,4.185402684563758,0.015623836813111226,0.0,0.07578299776286364,0.006823880620519039,0.33924096264430165,-46.52390525846368,0.15602729347882566
26,30266,-61.671899798581094,-59.46406533817603,-46.293353229973526,9.442396013942885,0.11802995017428622,4.238961038961039,0.015823766677008994,0.0,0.07604617604617617,0.006822706588064934,0.3283993030556409,-45.619122035488,0.1494794102817086
27,31457,-59.35052303637806,-59.459860067739065,-46.293353229973526,8.966235876262193,0.11207794845327743,4.240134340890008,0.015828146537025287,0.0,0.07220822837951306,0.006907967320317626,0.3177102903706338,-44.693420007331646,0.14328209475914688
28,32608,-54.62083298098107,-59.28703767178342,-46.293353229973526,9.254504749490344,0.11568130936862935,4.238922675933971,0.015823623470316562,0.0,0.0761656530553143,0.006771823284693809,0.30786715450903396,-43.80781963403281,0.13776261706922013
29,33765,-55.89109421822958,-59.16993617338502,-46.293353229973526,9.321150607546816,0.11651438259433508,4.235090751944685,0.015809319146551124,0.0,0.07692307692307698,0.006849629499617975,0.29862996005653986,-42.92829245629387,0.1326245861657945
30,34918,-54.65843494448748,-59.01955279908843,-40.154485670488725,9.163785342692469,0.11454731678365582,4.2098872506504765,0.015715236110576594,0.0,0.07444348077479045,0.006896055400809271,0.2899204036857857,-42.06385602608835,0.127871794263522
31,36110,-53.186087411490035,-58.83137649626268,-40.154485670488725,8.760929416623478,0.10951161770779361,4.131711409395973,0.015423410764596647,0.0,0.07382550335570467,0.0067142726252376285,0.28148811389122974,-41.18429200756226,0.12330323044669224
32,37302,-52.388008851918336,-58.63002125737692,-40.154485670488725,8.524763756705832,0.10655954695882298,4.072986577181208,0.015204194774033846,0.0,0.07312639821029086,0.006623454572004466,0.2734230653025355,-40.32045999751009,0.11905004139637208
33,38459,-49.82234976190284,-58.36312212115043,-40.154485670488725,8.764344811556114,0.10955431014445148,4.315471045808125,0.01610937357116939,0.0,0.07519446845289547,0.007014175474408615,0.26593660705534294,-39.49802028070683,0.1151933154247231
34,39610,-38.941491065275436,-57.79189767833058,-40.154485670488725,8.24771972598111,0.10309649657476366,4.265855777584709,0.015924162992263673,0.0,0.07471763683753267,0.0069015517001094024,0.2588651301496223,-38.69607760839892,0.11159707182458371
35,40763,-24.294319411812904,-56.83482401357293,-40.154485670488725,7.676093622134775,0.09595117027668472,4.233304423243712,0.015802650897347403,0.0,0.08037004914715247,0.006815115783428883,0.25214269971659475,-37.909950174489914,0.1082130922080785
36,41912,-7.929318899781457,-55.47633776041206,-40.154485670488725,6.315170526810473,0.0789396315851308,4.180156657963447,0.01560425373599826,0.0,0.07513780098636504,0.00674137549493994,0.24574802143125557,-37.14378963926017,0.10504005765571438
37,43063,4.792498272213489,-53.847450300070825,-40.154485670488725,5.72967408270788,0.0716209260338486,4.086880973066898,0.015256061652873371,0.0,0.075876049811758,0.006661554131590566,0.23963868246891146,-36.3943271511889,0.10204638042344735
38,44214,11.66332101081514,-52.123482633994875,-40.154485670488725,5.386093107353251,0.06732616384191575,4.071242397914856,0.01519768386593639,0.0,0.075876049811758,0.00659993313426816,0.2338326325000822,-35.66383271034114,0.09922368430474215
39,45364,15.889457085895232,-50.37956110271565,-40.154485670488725,5.330074536723784,0.06662593170904733,4.154782608695652,0.015509534055497754,0.0,0.07739130434782616,0.006716037245882166,0.22830353943486184,-34.95369987937026,0.09655895496962161
40,46558,14.405438814230136,-48.759936104792004,31.960079263279596,4.930241899385009,0.06162802374231256,3.946398659966499,0.014731650287844098,0.0,0.07272473478503637,0.006390384802282158,0.22286840670546954,-34.237394009022296,0.0939431896564282
41,47751,19.75957306558604,-47.088728564051074,31.960079263279596,4.626727765255019,0.057834097065687796,3.9589270746018443,0.014778418047255068,0.0,0.07264599050013981,0.006376967177706114,0.21768907724691886,-33.54311643915519,0.09147137996553624
42,48942,23.383487749232085,-45.41081865183005,31.960079263279596,4.498034124913075,0.056225426561413425,4.137699412258606,0.01544576359098234,0.0,0.07500699692135465,0.006766924430383729,0.2127498703941721,-32.8713949909393,0.08913462268422485
43,50096,22.338496213134206,-43.835253189854136,31.960079263279596,4.363918118821654,0.054548976485270656,4.109185441941074,0.01533932278881579,0.0,0.07264586943963035,0.006598949491603609,0.20816633404368273,-32.240439488372346,0.08698319627420388
44,51248,24.50849375215253,-42.28198621389944,31.960079263279596,4.468707675576646,0.055858845944708,4.079861111111111,0.015229856963405288,0.0,0.07508680555555568,0.006629848371729224,0.20375837881967984,-31.629713287576916,0.08493810479050395
45,52401,37.13376672713087,-40.517191704098764,31.960079263279596,3.8840549114642813,0.04855068639330354,4.0849956634865565,0.015249023914465533,0.0,0.0799363978028333,0.006607910362935082,0.1995345806953853,-31.036848664415263,0.08298700590131942
46,53559,35.54768286110256,-38.86360747442047,31.960079263279596,3.9130304919869867,0.048912881149837314,4.073402417962003,0.015205747080702792,0.0,0.07815198618307435,0.006643850908062024,0.19546073357082086,-30.459493539804193,0.08111748351225115
47,54710,30.261193830329635,-37.39286702112791,31.960079263279596,3.8459103030269706,0.048073878787837074,4.161598609904431,0.015534977746016884,0.0,0.07370402548508549,0.006625878817351275,0.19156996796925155,-29.90322141757555,0.07934323566515748
48,55859,32.35615392928124,-35.939762417994395,31.960079263279596,3.874274943402056,0.04842843679252568,4.059181897302001,0.015152662799228837,0.0,0.07470263997679143,0.0066569052477744245,0.18783959253825744,-29.364754266303414,0.07764820933421351
49,57007,38.59657056341122,-34.418612765312645,31.960079263279596,3.789967246014802,0.04737459057518499,4.093205574912892,0.015279670981436741,0.0,0.07897793263646934,0.006711479230833252,0.18424627611502165,-28.843100024231354,0.0760252488113926
50,58200,34.96127603373717,-33.031014989331645,49.548183346997554,3.56015065498332,0.044501883187291556,4.008382229673093,0.014963030934146438,0.0,0.07362391729533402,0.006442676849311522,0.18065616209198299,-28.317965164658332,0.07441036972449482
1,3600,-691.1916234226392,-691.1916234226392,0.0,12.772147643746244,0.15939963478735744,27.4375,0.10242240827645153,0.0,0.03550925925925952,0.04679026829730753,0.01861111111111106,0.0,1.780520765411477,-15.871099334265944,1.1146276598167102
2,7200,-811.4143481007021,-751.3029857616707,0.0,14.421771601551248,0.18019111540765642,27.36638888888889,0.10215695510997493,0.0,0.03347222222222245,0.0466845018012894,0.01712962962962956,0.0,0.5139191982431004,-41.147233857037456,0.6917378591997401
3,10800,-815.2853859708324,-772.6304524980579,0.0,14.69117786438099,0.1826601443199464,27.442777777777778,0.10244210987865163,0.0,0.033240740740741,0.046664800199089904,0.018194444444444374,0.0,0.6938571483116474,-51.26538627349349,0.47037357454070094
4,14400,-804.1044986948085,-780.4989640472456,0.0,13.791488722165163,0.17226917599670216,29.1275,0.10873106868600776,0.0,0.0328703703703706,0.049492498577929554,0.018148148148148083,0.0,0.8872206196954832,-53.937259522097676,0.3451497648553376
5,18000,-758.8125681899292,-776.1616848757824,0.0,13.06951621376656,0.16278909070576456,30.263055555555557,0.11297002393818832,0.0,0.03259259259259281,0.051362076934015975,0.01828703703703697,0.0,1.4222280116183472,-53.62646373242297,0.26920499367571504
6,21600,-778.5072094970899,-776.5526056460003,0.0,14.378079073421704,0.17849042823976902,28.23777777777778,0.1054097933257505,0.0,0.03314814814814836,0.04769861585134626,0.01902777777777772,0.0,2.2798303237888744,-52.56826266486567,0.22044748112576942
7,25200,-764.8329998051128,-774.8783762401592,0.0,14.144074623749217,0.17572588258204283,27.393055555555556,0.10225650004740347,0.0,0.03351851851851876,0.046385866989002655,0.018287037037036984,0.0,3.670114062822478,-51.61268453034744,0.18788773458892175
8,28800,-749.1252337432268,-771.6592334280427,0.0,13.311050934454855,0.16604976143262554,27.868333333333332,0.10403068117178693,0.0,0.03324074074074095,0.046774714400834236,0.01749999999999994,0.0,5.146246758901938,-50.89384544735872,0.16466617390975744
9,32400,-764.9700686931862,-770.9159929019476,0.0,13.837382885759613,0.1726770339612201,27.886388888888888,0.10409808138983846,0.0,0.03273148148148171,0.047112752417520005,0.01777777777777771,0.0,6.616003108316376,-50.32633079050469,0.14734264853815282
10,36000,-788.0482033815008,-772.6292139499029,-677.9956077903541,14.399038039678967,0.17937071344859934,28.843055555555555,0.10766925602009958,0.0,0.03254629629629652,0.04921460229427385,0.01749999999999994,0.0,8.323606013805817,-50.020549549894824,0.1338358600255762
11,39600,-752.4439861529434,-770.7941932410885,-677.9956077903541,13.644930909368505,0.17016141395904424,27.744166666666665,0.10356717505688372,0.0,0.03305555555555578,0.047357467055365844,0.01782407407407401,0.0,10.31383146066959,-50.015710812792506,0.12305371606840693
12,43200,-757.0901089726289,-769.6521862187168,-677.9956077903541,13.599015630824093,0.16938317382582727,29.54861111111111,0.11030304915623965,0.0,0.03365740740740763,0.049824315036025836,0.017824074074074023,0.0,12.474937151566587,-50.25238538803535,0.11397785282588187
13,46800,-765.6539551899233,-769.3446299857327,-677.9956077903541,13.734339374413501,0.17091866342035486,29.857777777777777,0.11145714827455529,0.0,0.03388888888888917,0.04931829493742897,0.01884259259259253,0.0,14.558869454370205,-50.79683749522245,0.10642858293186526
14,50400,-750.0797005867836,-767.9685636000935,-677.9956077903541,13.002350549546112,0.1619011190323554,31.79111111111111,0.11867415623815035,0.0,0.03416666666666687,0.052351304749715805,0.01912037037037032,0.0,16.515627609090654,-51.46893843851169,0.09998925526694527
15,54000,-738.28832031708,-765.9898807145594,-677.9956077903541,13.567530249382107,0.1687773716614328,28.961111111111112,0.108109949753509,0.0,0.03337962962962989,0.04856133864239659,0.018749999999999947,0.0,18.640916153080774,-52.17131416872896,0.09459558762875106
16,57600,-736.2148540968774,-764.1289415509542,-677.9956077903541,13.533779427082457,0.1681713068113444,28.84888888888889,0.10769103147516214,0.0,0.0342129629629632,0.04877390856086474,0.018425925925925873,0.0,21.021019977615452,-52.97660033336927,0.09000290481006638
17,61200,-732.1495236049549,-762.2477993188365,-677.9956077903541,12.918448955424665,0.16136324687801157,29.095555555555556,0.1086118221463799,0.0,0.033009259259259516,0.04937325203830116,0.01810185185185179,0.0,24.173406231025783,-53.91365424331947,0.08604521525757507
18,64800,-734.5777854422507,-760.7105763256928,-677.9956077903541,13.227816951468048,0.16478470925471758,28.862222222222222,0.10774080394387685,0.0,0.03273148148148173,0.04923741467576823,0.01819444444444438,0.0,27.35959709055125,-55.00073066969148,0.08260984624984676
19,68400,-722.3702993512637,-758.6926670112492,-677.9956077903541,12.717757821632507,0.1585199945295208,29.45611111111111,0.10995775265453318,0.0,0.033287037037037254,0.050074214306029534,0.018148148148148087,0.0,31.429936227496036,-56.23342653221621,0.07952979316759533
20,72000,-741.8478980438664,-757.8504285628801,-630.2154204039953,13.254736238106236,0.16498577941657086,28.997222222222224,0.10824475018961122,0.0,0.03342592592592617,0.04907461722601441,0.01736111111111105,0.0,36.31259601948761,-57.54428273938157,0.07670227712761357
21,75600,-720.5817064185121,-756.0757275083864,-630.2154204039953,13.266420641342926,0.16554053231686267,27.996666666666666,0.1045097411831643,0.0,0.03384259259259279,0.047342950085324395,0.018009259259259208,0.0,41.938849452140474,-58.9938199933551,0.0743015575342497
22,79200,-704.3249800229164,-753.7234208045014,-630.2154204039953,12.924919329862774,0.16083029494765164,27.883333333333333,0.10408667519909137,0.0,0.033750000000000266,0.047159414106939884,0.0177777777777777,0.0,48.55744073140775,-60.5999554515734,0.07214228757391344
23,82800,-709.7634370270825,-751.8121171620049,-630.2154204039953,13.034525141997637,0.16291759435556483,27.330277777777777,0.1020221546738726,0.0,0.034768518518518754,0.0459907980185818,0.016990740740740678,0.0,58.63451594809094,-62.501152290986084,0.07020553646006075
24,86400,-717.8242488289242,-750.3959559814599,-630.2154204039953,12.79300566456323,0.15907843186312148,28.1575,0.10511012158703156,0.0,0.03166666666666693,0.04762706792756916,0.01578703703703697,0.0,74.54909583177908,-64.81425378554952,0.06861246495139968
25,90000,-687.0419122863572,-747.8617942336558,-630.2154204039953,12.300630021296808,0.15359278758336722,27.19638888888889,0.101522356133865,0.0,0.033888888888889135,0.04608204754455827,0.01685185185185179,0.0,98.26809469565475,-67.5740298867413,0.06729015012361055
26,93600,-705.2204201101866,-746.2217413827531,-630.2154204039953,12.722304166973853,0.1579423626558156,27.808888888888887,0.10380877891543569,0.0,0.034166666666666914,0.04718637419416012,0.017222222222222174,0.0,133.08161797137635,-71.14588691483696,0.06615282880096013
27,97200,-670.8174718555148,-743.4289906595221,-630.2154204039953,11.672420001136393,0.14508198828397578,27.400277777777777,0.102283460134624,0.0,0.03370370370370391,0.046605695392491424,0.017592592592592535,0.0,194.58826319104705,-75.8796339904283,0.06559283659983248
28,100800,-668.4384721893855,-740.7507578570172,-630.2154204039953,11.339005090936288,0.14160084492040173,28.94527777777778,0.1080508449469101,0.0,0.03356481481481504,0.048963666097838414,0.016990740740740674,0.0,285.56326812857867,-81.9647827491403,0.06581832648755888
29,104400,-689.2071471687565,-738.973391971215,-630.2154204039953,12.073997744664876,0.15045394741763637,28.469444444444445,0.10627458996966392,0.0,0.03476851851851879,0.048151752701934114,0.017916666666666605,0.0,381.3018477372895,-89.44606666555886,0.06610905739445821
30,108000,-716.4944263159218,-738.2240931160387,-605.31318892179,12.930504446152614,0.16018982823479416,30.383333333333333,0.1134190130830507,0.0,0.03305555555555583,0.051356892301858165,0.01791666666666658,0.0,464.5041844670463,-97.71191401640775,0.06650258069485164
31,111600,-726.9369796323251,-737.8599926810801,-605.31318892179,13.472411980498821,0.16666695291095968,28.33416666666667,0.10576960679749883,0.0,0.03296296296296319,0.04765817572051586,0.01731481481481474,0.0,537.6799423396113,-106.39337235308803,0.0667518688114088
32,115200,-710.4821371597052,-737.0044346960373,-605.31318892179,12.967668519607956,0.1607511142933474,27.673333333333332,0.10330275881683859,0.0,0.034027777777778004,0.046668947904816085,0.018194444444444388,0.0,611.4640750434871,-115.35011137147035,0.06702240476111557
33,118800,-709.5131487126357,-736.171365423813,-605.31318892179,12.571072212464617,0.15638769153101842,29.089166666666667,0.10858797283845395,0.0,0.03384259259259283,0.048865158086841186,0.018842592592592536,0.0,681.4513866414749,-124.34273967315147,0.06759330351154168
34,122400,-709.6706604471428,-735.3919329244991,-605.31318892179,12.785737257197702,0.15952028009756083,29.11888888888889,0.10869892396663046,0.0,0.03458333333333358,0.04904143558020477,0.01870370370370366,0.0,754.1114359252219,-133.38456982798297,0.0681782153962695
35,126000,-724.4017135390733,-735.0779266563442,-605.31318892179,13.080963444199233,0.16313403823058936,29.217777777777776,0.10906806977626154,0.0,0.034212962962963195,0.04904454635949933,0.01828703703703697,0.0,826.2644070175854,-142.56564564956665,0.06870493424296582
36,129600,-696.1395240530901,-733.9963043618094,-605.31318892179,11.756299736742164,0.14692348180882384,30.375,0.11338790529010369,0.0,0.03305555555555581,0.050661114666287484,0.017731481481481407,0.0,900.688101791718,-151.80300154510473,0.06939086213233527
37,133200,-686.0522013081825,-732.7005177927924,-605.31318892179,12.271583834621415,0.15304042952451244,28.570555555555554,0.10665203119074805,0.0,0.03416666666666693,0.048047023132347294,0.017685185185185116,0.0,973.9790108867559,-160.90133629394248,0.07016484738173624
38,136800,-690.5796368750824,-731.5920735581158,-605.31318892179,12.175414437130893,0.15203300515771329,29.516944444444444,0.11018483954304224,0.0,0.034444444444444715,0.05013850374478588,0.017916666666666598,0.0,1040.9597314725306,-169.87116033140217,0.07078543368304689
39,140400,-714.681304092872,-731.158464084648,-605.31318892179,13.280466996080182,0.16528162923656836,28.955277777777777,0.10808817429844697,0.0,0.0355555555555558,0.049077728005309185,0.01856481481481477,0.0,1106.8358462006472,-178.73347058903886,0.07139487605467086
40,144000,-738.97583420804,-731.3538983377327,-584.7217277284058,13.890094141493002,0.17197605076155142,29.22277777777778,0.10908673445202995,0.0,0.03370370370370399,0.049716474687144505,0.018287037037036966,0.0,1175.2679268271563,-187.42922346856236,0.07205276164260772
41,147600,-727.1860556612626,-731.2522436383067,-584.7217277284058,13.464691108103187,0.16763589714381585,28.4575,0.10623000213310725,0.0,0.033611111111111355,0.04829277469662507,0.017499999999999922,0.0,1246.625262870145,-195.89969208076056,0.07263323456417524
42,151200,-713.6603068436732,-730.8333880003393,-584.7217277284058,13.043106812376633,0.16208624674159716,28.831666666666667,0.10762674203640638,0.0,0.03449074074074102,0.049260227057262275,0.0178703703703703,0.0,1310.8506693384336,-203.9000517666291,0.07311896520687472
43,154800,-701.2964843840676,-730.1464832650771,-584.7217277284058,12.88549445028699,0.16011971629371752,27.60861111111111,0.1030611549582866,0.0,0.03393518518518542,0.047116900123246264,0.018148148148148094,0.0,1375.1129983028138,-211.47418589953358,0.0735785112980382
44,158400,-691.0798112849856,-729.2586043564387,-584.7217277284058,12.3611196388481,0.15381139185021708,27.83277777777778,0.1038979545885493,0.0,0.03328703703703726,0.04776705299582835,0.017592592592592535,0.0,1438.485119016087,-218.5503940093485,0.07401834130458092
45,162000,-694.1885765659713,-728.4792704055393,-584.7217277284058,12.358378315478213,0.15369134109984794,28.815,0.10756452645051306,0.0,0.03398148148148174,0.04906943259385658,0.01782407407407401,0.0,1498.462880705854,-225.3592784430691,0.07445759640947207
46,165600,-679.6204521844795,-727.4171221833423,-584.7217277284058,12.264674359615153,0.15191572636943718,29.43888888888889,0.1098934632157767,0.0,0.03472222222222253,0.049728917804323196,0.018240740740740675,0.0,1555.575785817589,-231.6050675282231,0.07488369004214439
47,169200,-683.7112179514146,-726.4872093273439,-584.7217277284058,12.418208780874842,0.15460424580127485,28.68027777777778,0.10706161713121096,0.0,0.03537037037037065,0.04871376682783476,0.017824074074073996,0.0,1608.0086851777296,-237.43478526171526,0.07513531512453997
48,172800,-691.7560051024517,-725.7636425726586,-584.7217277284058,12.819956325726306,0.15999334466234266,28.03611111111111,0.10465698473644415,0.0,0.03430555555555584,0.047339839306029696,0.0177777777777777,0.0,1659.0205481504286,-242.91882260648234,0.07537433868797397
49,176400,-717.9403227940405,-725.6039829853398,-584.7217277284058,13.08656294487259,0.16334337455501216,29.77027777777778,0.1111305164486171,0.0,0.03412037037037063,0.04979113339021608,0.017685185185185113,0.0,1704.6781057738633,-247.9920746882892,0.07563075752552062
50,180000,-701.4766991889138,-725.1214373094112,-570.3290929796211,12.833666997034573,0.159926806326068,29.105555555555554,0.10864915149791513,0.0,0.03425925925925953,0.048858936528251934,0.01749999999999993,0.0,1745.7771821494428,-252.61497368616722,0.07587762789324802
51,183600,-700.1749665597775,-724.6322908241243,-570.3290929796211,12.414436744281268,0.1546542390932773,30.1675,0.11261332124573459,0.0,0.03458333333333361,0.05004414343951474,0.018379629629629576,0.0,1785.210246743313,-256.8762893772503,0.07613552669910317
52,187200,-732.6188248907253,-724.7858780177128,-570.3290929796211,12.83455153333098,0.15965908482014093,31.48027777777778,0.11751383556124581,0.0,0.032962962962963166,0.052191618079256805,0.017407407407407347,0.0,1827.9142589767698,-260.8351178745215,0.07630479157927535
53,190800,-742.1417039143109,-725.1133464308562,-570.3290929796211,13.540152915456003,0.1681238425966776,30.805,0.11499306740614484,0.0,0.03425925925925954,0.05145332645999259,0.01731481481481475,0.0,1874.0688322132376,-264.44598150210476,0.07630988127401658
1,1150,-32.88273523279439,-32.88273523279439,0.0,8.149976430052922,0.10187470537566155,4.257391304347826,0.01589256566256114,0.0,0.0797101449275364,0.006952997477370512,0.0,0.0,0.0
2,2303,21.99392411093154,-5.444405560931424,0.0,5.3401192368474435,0.06675149046059319,4.2601908065915,0.01590301602289909,0.0,0.08008094825093971,0.006934906417151856,0.0,0.0,0.0
3,3459,14.688541317095034,1.2665767317440622,0.0,5.296627905834715,0.06620784882293393,4.309688581314879,0.016087788006188167,0.0,0.0732410611303345,0.007013784734933903,0.0,0.0,0.0
4,4612,17.36885920258849,5.292147349455169,0.0,5.412702779933529,0.06765878474916914,4.333911535125758,0.016178210721992416,0.0,0.07690083839259908,0.007035271542703539,0.0,0.0,0.0
5,5805,15.517615252364704,7.337240930037076,0.0,5.1875769861254515,0.06484471232656816,4.188600167644593,0.015635772810106616,0.0,0.07264599050013971,0.006877612294699745,0.0,0.0,0.0
6,6953,20.624055192382112,9.551709973761248,0.0,5.500305185441389,0.06875381481801743,4.330139372822299,0.01616412948472482,0.0,0.08042973286875736,0.007069164654957117,0.0,0.0,0.0
